userid,default,acct_amt_added_12_24m,acct_days_in_dc_12_24m,acct_days_in_rem_12_24m,acct_days_in_term_12_24m,acct_incoming_debt_vs_paid_0_24m,acct_status,acct_worst_status_0_3m,acct_worst_status_12_24m,acct_worst_status_3_6m,acct_worst_status_6_12m,age,avg_payment_span_0_12m,avg_payment_span_0_3m,merchant_category,merchant_group,has_paid,max_paid_inv_0_12m,max_paid_inv_0_24m,name_in_email,num_active_div_by_paid_inv_0_12m,num_active_inv,num_arch_dc_0_12m,num_arch_dc_12_24m,num_arch_ok_0_12m,num_arch_ok_12_24m,num_arch_rem_0_12m,status_max_archived_0_6_months,status_max_archived_0_12_months,status_max_archived_0_24_months,recovery_debt,sum_capital_paid_acct_0_12m,sum_capital_paid_acct_12_24m,sum_paid_inv_0_12m,time_hours
1268159.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,34.0,24.0,18.5,Diversified children products,Children Products,1.0,4900.0,5600.0,F+L,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,17420.0,12.7836111111111
4028452.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,47.0,7.2,19.5,Youthful Shoes & Clothing,Clothing & Shoes,1.0,8684.0,8684.0,L1+F,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,20269.0,10.3513888888889
2824671.0,0.0,0.0,0.0,0.0,0.0,7.49400479616307e-05,1.0,1.0,1.0,1.0,1.0,56.0,12.5,20.0,Diversified entertainment,Entertainment,1.0,3285.0,22995.0,F,0.2,1.0,0.0,0.0,4.0,10.0,0.0,1.0,1.0,1.0,0.0,19615.0,18669.0,11545.0,7.85638888888889
3542375.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,34.0,12.5,9.5,Diversified children products,Children Products,1.0,25635.0,25635.0,F+L,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,2650.0,0.0,50715.0,19.415
4973060.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,48.0,13.0,13.0,Diversified entertainment,Entertainment,1.0,1885.0,1885.0,F+L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1885.0,11.6047222222222
3886329.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,48.0,5.0,13.0,Diversified entertainment,Entertainment,1.0,3245.0,3245.0,F1+L,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,11843.0,10.2019444444444
2891322.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,40.0,32.0,13.0,Diversified children products,Children Products,1.0,72150.0,72150.0,L1+F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,72939.0,21.7488888888889
4437824.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,22.0,15.0,15.0,Diversified entertainment,Entertainment,1.0,5690.0,12530.0,F1+L,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7594.0,0.0,5690.0,7.14861111111111
2686324.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,54.0,10.9090909090909,7.75,Books & Magazines,Entertainment,1.0,9870.0,9870.0,F1+L,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,60560.0,14.4358333333333
1959040.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,22.0,14.9090909090909,13.0,Video Games & Related accessories,Entertainment,0.0,0.0,0.0,L1+F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7044444444444
1921464.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,23.0,14.1538461538462,14.0,Diversified entertainment,Entertainment,1.0,6880.0,6880.0,no_match,0.153846153846154,2.0,0.0,0.0,12.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33025.0,19.0352777777778
2655310.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,32.0,9.33333333333333,13.0,Diversified entertainment,Entertainment,1.0,3990.0,3990.0,F+L,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6765.0,9.46
1558745.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,54.0,13.6666666666667,4.5,Books & Magazines,Entertainment,1.0,7410.0,7670.0,F+L,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31420.0,13.0019444444444
3166312.0,0.0,49197.0,0.0,0.0,0.0,0.2745601291364,1.0,1.0,1.0,1.0,1.0,20.0,0.0,0.0,Car electronics,Electronics,1.0,0.0,0.0,L,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26979.0,74047.0,0.0,22.385
4609200.0,0.0,141859.0,0.0,0.0,0.0,0.872961722361176,1.0,1.0,1.0,1.0,1.0,38.0,8.71111111111111,36.0,Diversified entertainment,Entertainment,1.0,12177.0,12177.0,no_match,0.0,0.0,0.0,0.0,44.0,10.0,1.0,2.0,2.0,2.0,0.0,93046.0,9114.0,140544.0,19.0025
3676412.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,48.0,21.2857142857143,14.0,Books & Magazines,Entertainment,1.0,18462.0,25395.0,F+L,0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,47032.0,13.0688888888889
3037621.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,27.0,5.33333333333333,2.0,Diversified entertainment,Entertainment,1.0,5539.0,7365.0,L1+F,0.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,20767.0,20.9011111111111
1169480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,38.0,9.52173913043478,11.3333333333333,Diversified Health & Beauty products,Health & Beauty,1.0,23580.0,27170.0,F+L,0.0434782608695652,1.0,0.0,0.0,22.0,10.0,0.0,1.0,1.0,1.0,0.0,8491.0,0.0,162549.0,2.31666666666667
2666473.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,27.0,15.0,13.0,Diversified entertainment,Entertainment,1.0,17075.0,17075.0,Nick,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,47790.0,7.80055555555556
2572368.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,50.0,20.0,13.0,Diversified entertainment,Entertainment,1.0,2070.0,2070.0,no_match,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2070.0,16.4705555555556
1026687.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,38.0,10.8,13.0,Diversified entertainment,Entertainment,1.0,11170.0,13075.0,F1+L,0.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25694.0,14.7036111111111
3516780.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,21.0,0.0,0.0,Diversified electronics,Electronics,0.0,0.0,0.0,F+L,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81888888888889
1347939.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,25.0,14.9090909090909,13.0,Diversified electronics,Electronics,0.0,0.0,0.0,L1+F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0597222222222
4786565.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,19.0,53.0,13.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,3250.0,3250.0,L1+F,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5695.0,17.2672222222222
3269125.0,0.0,173351.0,0.0,0.0,0.0,0.133667352599087,1.0,1.0,1.0,1.0,1.0,34.0,13.0,13.0,Diversified entertainment,Entertainment,1.0,6500.0,21401.0,F+L,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,30319.0,15784.0,14690.0,18.7541666666667
1022387.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,34.0,15.7080291970803,8.41176470588235,Diversified entertainment,Entertainment,1.0,25055.0,25055.0,F+L,0.0425531914893617,6.0,0.0,0.0,133.0,95.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,474716.0,17.6088888888889
4198012.0,0.0,29032.0,0.0,37.0,0.0,1.13948717948718,1.0,1.0,2.0,1.0,1.0,21.0,22.5,13.0,Costumes & Party supplies,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
3938458.0,0.0,0.0,0.0,0.0,0.0,4.76519337016575,1.0,1.0,1.0,1.0,1.0,52.0,14.9090909090909,13.0,Digital services,Intangible products,1.0,0.0,0.0,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.0,0.0,0.0,18.36
3565598.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,26.0,11.0,9.0,Diversified entertainment,Entertainment,1.0,2695.0,5290.0,F+L,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9635.0,20.805
4735127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,31.0,9.64102564102564,7.0,Diversified entertainment,Entertainment,1.0,9680.0,9995.0,F,0.0,0.0,0.0,0.0,39.0,45.0,0.0,1.0,1.0,1.0,0.0,24290.0,0.0,124681.0,19.3552777777778
2624393.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,55.0,32.5,11.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,9295.0,22207.0,F+L,0.166666666666667,1.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,37598.0,1.71083333333333
1197918.0,0.0,163197.0,0.0,0.0,0.0,0.624172480119427,1.0,1.0,1.0,1.0,2.0,39.0,17.8571428571429,17.6666666666667,Children Clothes & Nurturing products,Children Products,1.0,18323.0,18323.0,F1+L,0.0454545454545455,2.0,0.0,0.0,41.0,19.0,1.0,1.0,2.0,2.0,0.0,80763.0,55510.0,300211.0,19.9991666666667
3644627.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,71.0,14.9090909090909,13.0,Concept stores & Miscellaneous,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
3705333.0,0.0,10329.0,0.0,0.0,0.0,2.02441443812377e-05,1.0,1.0,1.0,1.0,1.0,38.0,18.4285714285714,12.0,Diversified entertainment,Entertainment,1.0,6890.0,6890.0,F+L,0.285714285714286,2.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,2.0,0.0,41265.0,5568.0,30725.0,21.19
2198402.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,39.0,13.2272727272727,19.6666666666667,Diversified entertainment,Entertainment,1.0,12838.0,12838.0,F,0.0909090909090909,2.0,0.0,0.0,21.0,15.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,117384.0,10.4786111111111
2712044.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,48.0,13.9,13.0,Books & Magazines,Entertainment,1.0,7620.0,7620.0,no_match,0.3,3.0,0.0,0.0,10.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25960.0,19.465
2349274.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,20.0,13.0,13.0,Books & Magazines,Entertainment,1.0,2730.0,2730.0,F+L,0.5,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4810.0,14.5708333333333
2089692.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,60.0,14.9090909090909,13.0,Dietary supplements,Health & Beauty,0.0,0.0,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5372222222222
4270564.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,40.0,9.5,7.0,Diversified entertainment,Entertainment,1.0,10675.0,13044.0,F+L,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,5670.0,0.0,26805.0,8.61444444444444
4180144.0,0.0,0.0,0.0,0.0,0.0,13.0382051282051,1.0,1.0,1.0,1.0,1.0,28.0,16.7,11.5,Adult Shoes & Clothing,Clothing & Shoes,1.0,10180.0,14315.0,F+L,0.1,3.0,0.0,0.0,28.0,7.0,1.0,1.0,2.0,2.0,0.0,2151.0,0.0,95313.0,11.8552777777778
4556088.0,0.0,50306.0,0.0,9.0,0.0,0.43925390315046,1.0,2.0,2.0,1.0,2.0,27.0,14.9090909090909,13.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,11454.0,11454.0,F1+L,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,29937.0,32874.0,11454.0,19.9480555555556
3152273.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,40.0,15.4,15.0,Diversified entertainment,Entertainment,1.0,3280.0,8480.0,F+L,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10335.0,17.1322222222222
3634914.0,0.0,0.0,0.0,0.0,0.0,0.000229885057471264,1.0,1.0,1.0,1.0,1.0,42.0,65.0,13.0,Diversified entertainment,Entertainment,1.0,2100.0,2990.0,F+L,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3954.0,0.0,4390.0,16.1491666666667
1794437.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,27.0,20.5,24.0,Diversified children products,Children Products,1.0,9395.0,9395.0,F+L,0.5,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12845.0,11.1236111111111
1773417.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,31.0,14.9090909090909,13.0,Diversified entertainment,Entertainment,0.0,0.0,0.0,L1+F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8775
1098412.0,0.0,59000.0,0.0,0.0,0.0,0.546089613034623,1.0,1.0,1.0,1.0,1.0,27.0,8.9,19.0,General Shoes & Clothing,Clothing & Shoes,1.0,6400.0,6400.0,F+L,0.0,0.0,0.0,0.0,10.0,15.0,0.0,1.0,1.0,2.0,0.0,42057.0,24345.0,38108.0,9.42833333333333
1839079.0,0.0,35528.0,0.0,11.0,0.0,0.332812892573849,1.0,1.0,2.0,1.0,1.0,38.0,11.0,9.0,Diversified entertainment,Entertainment,1.0,5985.0,52130.0,F+L,0.0,0.0,0.0,0.0,24.0,25.0,0.0,1.0,1.0,2.0,0.0,79331.0,16319.0,59935.0,17.6577777777778
3157424.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,47.0,17.3333333333333,11.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,16285.0,16285.0,F1+L,0.0833333333333333,1.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,59300.0,18.6941666666667
3922248.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,18.0,15.0,13.0,Diversified entertainment,Entertainment,1.0,10900.0,10900.0,F+L,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,10900.0,15.4577777777778
3509438.0,0.0,17519.0,0.0,35.0,1.0,1.14832115720018,1.0,1.0,3.0,1.0,1.0,32.0,15.0,17.0,Diversified children products,Children Products,1.0,11720.0,11720.0,L1+F,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,49978.0,15450.0,36991.0,9.84277777777778
4332616.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,19.0,14.9090909090909,13.0,Dietary supplements,Health & Beauty,1.0,0.0,0.0,F+L,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41490.0,0.0,0.0,15.4997222222222
2567185.0,0.0,30150.0,0.0,0.0,0.0,0.00056134160643939,1.0,1.0,1.0,1.0,1.0,27.0,10.2,11.5,Jewelry & Watches,Jewelry & Accessories,1.0,10898.0,10898.0,Nick,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,49756.0,27665.0,24523.0,17.1305555555556
3409609.0,0.0,22098.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,37.0,16.0,10.0,Diversified entertainment,Entertainment,1.0,8150.0,9120.0,F+L,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1.0,1.0,1.0,0.0,51710.0,22007.0,35329.0,14.1891666666667
1619840.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,27.0,10.5,13.0,Diversified entertainment,Entertainment,1.0,9730.0,9730.0,F+L,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29130.0,11.0480555555556
3821224.0,0.0,71619.0,0.0,84.0,0.0,0.467645591639912,1.0,2.0,2.0,2.0,2.0,31.0,79.5,13.0,Diversified entertainment,Entertainment,1.0,7411.0,7411.0,F+L,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,27325.0,18702.0,17766.0,19.8013888888889
3443430.0,0.0,5101.0,0.0,0.0,0.0,0.335534043501154,1.0,1.0,1.0,1.0,1.0,32.0,23.5,13.0,Diversified children products,Children Products,1.0,5000.0,5279.0,no_match,0.666666666666667,2.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,2.0,0.0,13131.0,2160.0,19900.0,8.36611111111111
2965773.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,44.0,14.9090909090909,13.0,Diversified entertainment,Entertainment,0.0,0.0,0.0,L,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83694444444444
1569439.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,40.0,12.2,7.0,Books & Magazines,Entertainment,1.0,2540.0,2540.0,no_match,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11510.0,21.5030555555556
1808499.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,59.0,16.0,16.0,Electronic equipment & Related accessories,Electronics,1.0,6050.0,6050.0,F+L,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6050.0,13.1397222222222
2089093.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,25.0,14.9090909090909,13.0,Youthful Shoes & Clothing,Clothing & Shoes,0.0,0.0,0.0,no_match,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7483333333333
1721455.0,0.0,28695.0,0.0,0.0,0.0,0.000335237482232413,1.0,1.0,1.0,1.0,1.0,59.0,14.0,14.0,Diversified electronics,Electronics,1.0,2990.0,4894.0,L1+F,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,40671.0,28682.0,2990.0,18.1233333333333
1577319.0,0.0,200830.0,0.0,0.0,0.0,0.000167943570960157,1.0,1.0,1.0,1.0,1.0,31.0,21.5,19.8947368421053,Diversified entertainment,Entertainment,1.0,6690.0,7845.0,F,0.0413793103448276,6.0,0.0,0.0,134.0,143.0,0.0,1.0,1.0,1.0,0.0,56018.0,53774.0,342456.0,9.90888888888889
4196350.0,0.0,118135.0,0.0,0.0,0.0,0.212975660611893,1.0,1.0,1.0,1.0,2.0,30.0,28.5,7.0,Food & Beverage,Food & Beverage,1.0,6560.0,6560.0,F+L,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,37657.0,42836.0,13483.0,4.86611111111111
4224506.0,0.0,0.0,0.0,0.0,0.0,0.00642054574638844,1.0,2.0,1.0,1.0,1.0,18.0,17.5,13.0,General Shoes & Clothing,Clothing & Shoes,1.0,9870.0,9870.0,no_match,0.666666666666667,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5256.0,0.0,22840.0,16.6388888888889
3308391.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,40.0,14.9090909090909,13.0,Diversified entertainment,Entertainment,0.0,0.0,0.0,F+L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22555555555556
4412285.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,33.0,15.0,13.0,Books & Magazines,Entertainment,1.0,3465.0,3465.0,F+L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3465.0,20.7477777777778
4353111.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,51.0,12.6666666666667,13.0,Cosmetics,Health & Beauty,1.0,8295.0,8295.0,F+L,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,23440.0,12.0319444444444
1653777.0,0.0,0.0,0.0,0.0,0.0,0.0684802321363801,1.0,2.0,1.0,1.0,1.0,46.0,41.6666666666667,13.0,Concept stores & Miscellaneous,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
4331967.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,45.0,14.9090909090909,13.0,Diversified entertainment,Entertainment,1.0,0.0,0.0,F+L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.625
1237625.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,29.0,14.9090909090909,13.0,General Shoes & Clothing,Clothing & Shoes,0.0,0.0,0.0,L1+F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81527777777778
1016813.0,0.0,0.0,0.0,0.0,0.0,0.841914387633769,1.0,1.0,1.0,2.0,1.0,45.0,13.5,15.0,Jewelry & Watches,Jewelry & Accessories,1.0,8990.0,8990.0,F+L,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,27962.0,26232.0,9990.0,15.4516666666667
2865971.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,50.0,21.7777777777778,14.6666666666667,Books & Magazines,Entertainment,1.0,4710.0,4710.0,F+L,0.0,0.0,0.0,0.0,8.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,27590.0,10.7969444444444
3187037.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,31.0,7.0,7.0,Diversified entertainment,Entertainment,1.0,3105.0,3105.0,F+L,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5280.0,23.6663888888889
2590888.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,43.0,14.9090909090909,13.0,Youthful Shoes & Clothing,Clothing & Shoes,0.0,0.0,0.0,L1+F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1827777777778
3910826.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,36.0,13.9090909090909,13.0,Diversified entertainment,Entertainment,1.0,43920.0,43920.0,F1+L,0.0,0.0,0.0,0.0,11.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,115920.0,12.3411111111111
2318258.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,58.0,14.0,13.0,Diversified entertainment,Entertainment,1.0,9200.0,9200.0,F+L,0.142857142857143,1.0,0.0,0.0,5.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28150.0,23.6519444444444
4833639.0,0.0,13313.0,0.0,35.0,0.0,0.224997031701429,1.0,1.0,2.0,1.0,2.0,23.0,42.0,13.0,Diversified electronics,Electronics,1.0,4795.0,4795.0,L1+F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,14271.0,521.0,5795.0,21.5638888888889
2809905.0,0.0,225.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,16.4444444444444,14.8571428571429,Diversified entertainment,Entertainment,1.0,6846.0,6846.0,no_match,0.0,0.0,0.0,0.0,27.0,36.0,0.0,1.0,1.0,1.0,0.0,0.0,100.0,87459.0,17.4247222222222
4060548.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,32.0,15.5,10.0,Diversified entertainment,Entertainment,1.0,5990.0,6895.0,F+L,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10580.0,19.1072222222222
4171134.0,0.0,17480.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,18.0,14.0,14.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,890.0,890.0,F+L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,30110.0,0.0,890.0,20.8433333333333
2193699.0,0.0,46840.0,0.0,72.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,50.0,34.5,52.0,Prescription optics,Health & Beauty,1.0,4410.0,4410.0,L1+F,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,34302.0,9003.0,13655.0,11.7466666666667
